date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:04	124058/124058	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/hover.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/hover.css	(from http://iglyphic.com/themes/html/html_safest/index_v3.html)
18:39:07	76080/76080	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/animate.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/animate.css	(from http://iglyphic.com/themes/html/html_safest/index_v3.html)
18:39:09	5425/5425	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/avatar-1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/avatar-1.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:11	5186/5186	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/avatar-2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/avatar-2.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:11	72242/72242	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/pet-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/pet-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:39:12	5415/5415	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/avatar-3.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/avatar-3.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:12	4456/4456	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/avatar-4.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/avatar-4.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:13	2047/2047	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-1.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:13	2681/2681	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-2.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:14	2560/2560	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-3.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-3.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:15	1925/1925	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-4.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-4.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:15	89774/89774	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/travel-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/travel-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:39:15	2450/2450	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-5.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-5.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:16	1777/1777	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/customer/customer-6.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/customer/customer-6.png	(from http://iglyphic.com/themes/html/html_safest/about_v1.html)
18:39:16	104608/104608	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/other-insurance-v1.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/other-insurance-v1.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:39:36	121028/121028	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/service/home-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/service/home-insurance.png	(from http://iglyphic.com/themes/html/html_safest/about_v2.html)
18:39:36	110402/110402	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/service/consulting.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/service/consulting.png	(from http://iglyphic.com/themes/html/html_safest/about_v2.html)
18:39:38	162980/162980	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/service/mortgage.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/service/mortgage.png	(from http://iglyphic.com/themes/html/html_safest/about_v2.html)
18:39:41	150627/150627	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/service/home-service.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/service/home-service.png	(from http://iglyphic.com/themes/html/html_safest/about_v2.html)
18:40:21	276862/276862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/team/ps-6.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/team/ps-6.jpg	(from http://iglyphic.com/themes/html/html_safest/our_agent.html)
18:40:23	34462/34462	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:40:26	294348/294348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/team/ps-7.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/team/ps-7.jpg	(from http://iglyphic.com/themes/html/html_safest/our_agent.html)
18:40:26	276121/276121	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/team/ps-8.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/team/ps-8.jpg	(from http://iglyphic.com/themes/html/html_safest/our_agent.html)
18:40:30	341696/341696	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/team/ps-5.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/team/ps-5.jpg	(from http://iglyphic.com/themes/html/html_safest/our_agent.html)
18:40:44	79442/79442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/3.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/3.jpg	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:41:04	233873/233873	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/life-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/life-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:41:14	296627/296627	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/home-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/home-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:41:17	349846/349846	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/auto-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/auto-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:41:28	276861/276861	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/bike-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/bike-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:41:31	8543/8543	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/ournews-1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/ournews-1.png	(from http://iglyphic.com/themes/html/html_safest/faqs_right_sidebar.html)
18:41:33	9955/9955	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/ournews-2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/ournews-2.png	(from http://iglyphic.com/themes/html/html_safest/faqs_right_sidebar.html)
18:41:48	219680/219680	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/business-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/business-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:42:01	357070/357070	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/boat-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/boat-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:42:19	384448/384448	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/services/travel-insurance.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/services/travel-insurance.png	(from http://iglyphic.com/themes/html/html_safest/insurance_all_new.html)
18:42:47	455344/455344	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/blog-post-1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/blog-post-1.png	(from http://iglyphic.com/themes/html/html_safest/blog_standard_left_sidebar.html)
18:42:49	5112/5112	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/Img-User.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/Img-User.png	(from http://iglyphic.com/themes/html/html_safest/blog_single_left_sidebar.html)
18:42:50	5307/5307	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/Img-Comment.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/Img-Comment.png	(from http://iglyphic.com/themes/html/html_safest/blog_single_left_sidebar.html)
18:42:52	6154/6154	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/Img-Comment2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/Img-Comment2.png	(from http://iglyphic.com/themes/html/html_safest/blog_single_left_sidebar.html)
18:42:54	4862/4862	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/Img-Comment3.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/Img-Comment3.png	(from http://iglyphic.com/themes/html/html_safest/blog_single_left_sidebar.html)
18:42:57	595199/595199	UR-M--	200	added ('Partial%20Content')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/img-rev-slider/Slider1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/img-rev-slider/Slider1.png	(from http://iglyphic.com/themes/html/html_safest/)
18:42:59	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fancybox/fancybox_sprite.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fancybox/fancybox_sprite.png	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:00	354/354	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fancybox_loading.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fancybox_loading.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:01	362/362	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/blank.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/blank.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:02	1003/1003	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fancybox/fancybox_overlay.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fancybox/fancybox_overlay.png	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:02	469881/469881	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/blog-post-2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/blog-post-2.png	(from http://iglyphic.com/themes/html/html_safest/blog_standard_left_sidebar.html)
18:43:03	356/356	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fancybox_sprite%402x.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fancybox_sprite@2x.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:03	357/357	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fancybox_loading%402x.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fancybox_loading@2x.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css)
18:43:04	353/353	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jun%202018%2013:13:02%20GMT	http://iglyphic.com/themes/html/img/testimonial/bg-1.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/img/testimonial/bg-1.bb.delayed	(from http://iglyphic.com/themes/html/html_safest/css/testimonial.css)
18:43:05	353/353	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jun%202018%2013:13:03%20GMT	http://iglyphic.com/themes/html/img/testimonial/bg-2.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/img/testimonial/bg-2.bc.delayed	(from http://iglyphic.com/themes/html/html_safest/css/testimonial.css)
18:43:05	353/353	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jun%202018%2013:13:04%20GMT	http://iglyphic.com/themes/html/img/testimonial/bg-3.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/img/testimonial/bg-3.bd.delayed	(from http://iglyphic.com/themes/html/html_safest/css/testimonial.css)
18:43:07	6992/6992	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_444444_256x240.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_444444_256x240.png	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:09	461130/461130	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/blog-post-5.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/blog-post-5.png	(from http://iglyphic.com/themes/html/html_safest/blog_standard_left_sidebar.html)
18:43:09	14933/14933	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_777777_256x240.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_777777_256x240.png	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:10	1468/1468	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_ffffff_256x240.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_ffffff_256x240.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:10	14933/14933	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_555555_256x240.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_555555_256x240.png	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:10	1468/1468	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_777620_256x240.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_777620_256x240.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:11	1468/1468	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_cc0000_256x240.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_cc0000_256x240.html	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/jquery-ui.css)
18:43:17	347/347	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jun%202018%2013:13:15%20GMT	http://iglyphic.com/templates/system/css/error.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/templates/system/css/error.c4.delayed	(from http://iglyphic.com/themes/html/html_safest/css/jquery-css/images/ui-icons_ffffff_256x240.html)
18:43:20	611669/611669	UR-M--	200	added ('Partial%20Content')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/blog/blog-post-4.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/blog/blog-post-4.png	(from http://iglyphic.com/themes/html/html_safest/blog_standard_left_sidebar.html)
